sentence,label,split
Robinson 's web of suspense matches the page-turning frenzy that Clancy creates .,very_positive,0
Manages to be both hugely entertaining and uplifting .,very_positive,0
A classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached .,very_positive,0
It 's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of Sarah and Harrison .,neutral,0
a wonderfully warm human drama that remains vividly in memory long after viewing,positive,0
"Jaunty fun , with its celeb-strewn backdrop well used .",neutral,0
"Recoing 's fantastic performance does n't exactly reveal what makes Vincent tick , but perhaps any definitive explanation for it would have felt like a cheat .",neutral,0
"Washington overcomes the script 's flaws and envelops the audience in his character 's anguish , anger and frustration .",positive,0
"The film fearlessly gets under the skin of the people involved ... This makes it not only a detailed historical document , but an engaging and moving portrait of a subculture .",positive,0
"A searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise .",positive,0
"Not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially San Francisco lovers -- it 's a spirited film and a must-see .",positive,0
Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love .,very_positive,0
"The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is .",positive,0
"while ( Roman Coppola ) scores points for style , he staggers in terms of story .",neutral,0
Any movie that makes hard work seem heroic deserves a look .,positive,0
"It may not be a huge cut of above the rest , but I enjoyed Barbershop .",positive,0
It 's a funny little movie with clever dialogue and likeable characters .,very_positive,0
"A different and emotionally reserved type of survival story -- a film less about refracting all of World War II through the specific conditions of one man , and more about that man lost in its midst .",positive,0
"It 's sweet , funny , charming , and completely delightful .",very_positive,0
A perfectly competent and often imaginative film that lacks what little Lilo & Stitch had in spades -- charisma .,neutral,0
"Beautifully shot against the frozen winter landscapes of Grenoble and Geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself .",very_positive,0
"Medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt .",negative,0
That 's why Sex and Lucia is so alluring .,positive,0
"An elegant work , Food of Love is as consistently engaging as it is revealing .",positive,0
"Although largely a heavy-handed indictment of parental failings and the indifference of Spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .",positive,0
A behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that 's made a difference to NYC inner-city youth .,neutral,0
"A brain twister , less a movie-movie than a funny and weird meditation on Hollywood , success , artistic integrity and intellectual bankruptcy .",neutral,0
"A powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .",positive,0
"In its own floundering way , it gets to you .",positive,0
Just like Igby .,neutral,0
"Return to Never Land may be another shameless attempt by Disney to rake in dough from baby boomer families , but it 's not half-bad .",positive,0
Wise and deadpan humorous .,positive,0
God bless Crudup and his aversion to taking the easy Hollywood road and cashing in on his movie-star gorgeousness .,positive,0
"If Signs is a good film , and it is , the essence of a great one is in there somewhere .",neutral,0
Veterans of the dating wars will smirk uneasily at the film 's nightmare versions of everyday sex-in-the-city misadventures .,neutral,0
Schrader examines Crane 's decline with unblinking candor .,positive,0
"You can watch , giggle and get an adrenaline boost without feeling like you 've completely lowered your entertainment standards .",positive,0
It thankfully goes easy on the reel\/real world dichotomy that ( Jaglom ) pursued with such enervating determination in Venice\/Venice .,positive,0
"This rich , bittersweet Israeli documentary , about the life of song-and-dance-man Pasach ` ke Burstein and his family , transcends ethnic lines .",positive,0
"Sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do .",neutral,0
Cool gadgets and creatures keep this fresh .,very_positive,0
"Not as good as the original , but what is ...",neutral,0
"Presents a side of contemporary Chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .",positive,0
